R package version: 0.0-30
Summary type: mean
Test type: t-test
x-axis treatment: 20
x-axis medium: SDM_rhk_CTGN
x-axis screen ID: QFA0141
x-axis screen name: Addinall et al. (2011) 20C ura3
x-axis libraries: SDLV2_384_SDLV3_384
x-axis client: DAL
x-axis user: SGA
x-axis date: 2010/01/18
x-axis PI: DAL
x-axis condition: SDM_rhk_CTGN
x-axis inoculation type: DIL
x-axis fitness definition: MDRMDP
y-axis treatment: 37
y-axis medium: SDM_rhk_CTGN
y-axis screen ID: QFA0141
y-axis screen name: Addinall et al. (2011) 37C ura3
y-axis libraries: SDLV2_384_SDLV3_384
y-axis client: DAL
y-axis user: SGA
y-axis date: 2010/01/18
y-axis PI: DAL
y-axis condition: SDM_rhk_CTGN
y-axis inoculation type: DIL
y-axis fitness definition: MDRMDP
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YGL219C	MDM34	1.80293e-09	8.98676e-08	-84.4175	19.3672	67.2534	4.39398	1.82174	8	8	t-test	E
YEL014C	YEL014C	0.000718846	0.00892117	-84.1686	42.9464	82.3717	15.3946	2.92648	8	8	t-test	E
YNL198C	YNL198C	1.12353e-06	3.25975e-05	-83.7444	11.3217	61.6037	6.28702	1.16292	8	8	t-test	E
YML028W	TSA1	3.70553e-25	3.97788e-22	-83.5681	29.7458	73.4285	4.73552	0.772131	56	56	t-test	E
YGL007W	BRP1	2.22114e-10	1.58959e-08	-83.3619	5.10729	57.3289	3.35597	1.2211	8	8	t-test	E
YLR370C	ARC18	7.95119e-05	0.00163361	-83.2133	19.844	66.7821	11.3707	2.69334	8	8	t-test	E
YLR110C	CCW12	4.47716e-09	1.92249e-07	-83.0019	15.4078	63.7704	4.735	2.0329	8	8	t-test	E
YLR337C	VRP1	6.2414e-10	3.77878e-08	-82.8474	4.0309	56.2979	4.0309	1.77839	8	8	t-test	E
YMR060C	SAM37	0.000180041	0.00324829	-82.8217	12.1988	61.5742	12.1988	2.06083	8	8	t-test	E
YDL142C	CRD1	9.83813e-08	3.37959e-06	-82.5166	12.095	61.3092	4.70872	0.966758	8	8	t-test	E
