Library	ORF 	Plate	Row	Column	Notes
BooneSDLV2	YCR024C-A	2	11	3	
BooneSDLV2	YBR292C	2	11	4	
BooneSDLV2	YCR023C	2	11	5	
BooneSDLV2	YBR291C	2	11	6	
BooneSDLV2	YCR022C	2	11	7	
BooneSDLV2	YBR290W	2	11	8	
BooneSDLV2	YCR021C	2	11	9	
BooneSDLV2	YBR289W	2	11	10	petite
BooneSDLV2	YCR020C-A	2	11	11	
BooneSDLV2	YBR288C	2	11	12	
BooneSDLV2	YCR020C	2	11	13	
BooneSDLV2	YBR287W	2	11	14	
BooneSDLV2	YCR019W	2	11	15	
BooneSDLV2	YBR286W	2	11	16	
BooneSDLV2	YCR017C	2	11	17	
BooneSDLV2	YBR285W	2	11	18	
BooneSDLV2	YCR016W	2	11	19	
BooneSDLV2	YBR284W	2	11	20	
BooneSDLV2	YCR015C	2	11	21	
BooneSDLV2	YBR283C	2	11	22	
BooneSDLV2	YCR014C	2	11	23	
BooneSDLV2	YOR202W	2	11	24	
BooneSDLV2	YOR202W	2	12	1	
BooneSDLV2	YDL054C	2	12	2	
BooneSDLV2	YDL173W	2	12	3	
BooneSDLV2	YDL053C	2	12	4	
BooneSDLV2	YDL172C	2	12	5	
BooneSDLV2	YDL042C	2	12	6	Sterile
BooneSDLV2	YDL171C	2	12	7	
BooneSDLV2	YDL052C	2	12	8	
BooneSDLV2	YDL170W	2	12	9	
BooneSDLV2	YDL051W	2	12	10	
BooneSDLV2	YDL169C	2	12	11	
BooneSDLV2	YDL048C	2	12	12	
BooneSDLV2	YDL168W	2	12	13	
BooneSDLV2	YDL050C	2	12	14	
BooneSDLV2	YDL167C	2	12	15	
BooneSDLV2	YDL046W	2	12	16	
BooneSDLV2	YDL162C	2	12	17	
BooneSDLV2	YDL041W	2	12	18	overlaps with SIR2; sterile
BooneSDLV2	YDL161W	2	12	19	
BooneSDLV2	YDL040C	2	12	20	
BooneSDLV2	YDL160C	2	12	21	
BooneSDLV2	YDL039C	2	12	22	
BooneSDLV2	YDL159W	2	12	23	Sterile
BooneSDLV2	YOR202W	2	12	24	
BooneSDLV2	YOR202W	2	13	1	
BooneSDLV2	YCL006C	2	13	2	
BooneSDLV2	YCR037C	2	13	3	
BooneSDLV2	YCL002C	2	13	4	
BooneSDLV2	YCR036W	2	13	5	
BooneSDLV2	YCL001W-A	2	13	6	
BooneSDLV2	YCR034W	2	13	7	
BooneSDLV2	YCL001W	2	13	8	
BooneSDLV2	YCR033W	2	13	9	
BooneSDLV2	YBR301W	2	13	10	
BooneSDLV2	YCR032W	2	13	11	
BooneSDLV2	YBR300C	2	13	12	
BooneSDLV2	YCR031C	2	13	13	
BooneSDLV2	YBR298C	2	13	14	
BooneSDLV2	YCR030C	2	13	15	
BooneSDLV2	YBR297W	2	13	16	
BooneSDLV2	YCR028C-A	2	13	17	petite
BooneSDLV2	YBR296C	2	13	18	
BooneSDLV2	YCR027C	2	13	19	
BooneSDLV2	YBR295W	2	13	20	
BooneSDLV2	YCR026C	2	13	21	
BooneSDLV2	YBR294W	2	13	22	
BooneSDLV2	YCR025C	2	13	23	
BooneSDLV2	YOR202W	2	13	24	
BooneSDLV2	YOR202W	2	14	1	
BooneSDLV2	YDL077C	2	14	2	
BooneSDLV2	YDL184C	2	14	3	
BooneSDLV2	YDL076C	2	14	4	
BooneSDLV2	YDL183C	2	14	5	
BooneSDLV2	YDL074C	2	14	6	
BooneSDLV2	YDL182W	2	14	7	
BooneSDLV2	YDL071C	2	14	8	
BooneSDLV2	YDL181W	2	14	9	
BooneSDLV2	YDL070W	2	14	10	
BooneSDLV2	YDL180W	2	14	11	
BooneSDLV2	YDL066W	2	14	12	
BooneSDLV2	YDL179W	2	14	13	
BooneSDLV2	YDL065C	2	14	14	
BooneSDLV2	YDL178W	2	14	15	
BooneSDLV2	YDL062W	2	14	16	"slow growing, petite"
BooneSDLV2	YDL177C	2	14	17	
BooneSDLV2	YDL061C	2	14	18	
BooneSDLV2	YDL176W	2	14	19	
BooneSDLV2	YDL059C	2	14	20	
BooneSDLV2	YDL175C	2	14	21	
BooneSDLV2	YDL056W	2	14	22	
BooneSDLV2	YDL174C	2	14	23	
BooneSDLV2	YOR202W	2	14	24	
BooneSDLV2	YOR202W	2	15	1	
BooneSDLV2	YCL025C	2	15	2	
BooneSDLV2	YCR061W	2	15	3	
BooneSDLV2	YCL024W	2	15	4	
BooneSDLV2	YCR060W	2	15	5	
BooneSDLV2	YCL023C	2	15	6	
BooneSDLV2	YCR059C	2	15	7	
BooneSDLV2	YCL022C	2	15	8	
BooneSDLV2	YCR053W	2	15	9	
BooneSDLV2	YCL016C	2	15	10	
BooneSDLV2	YCR051W	2	15	11	
BooneSDLV2	YCL014W	2	15	12	
BooneSDLV2	YCR050C	2	15	13	
BooneSDLV2	YCL013W	2	15	14	
BooneSDLV2	YCR049C	2	15	15	
BooneSDLV2	YCL012W	2	15	16	
BooneSDLV2	YCR048W	2	15	17	
BooneSDLV2	YCL011C	2	15	18	
BooneSDLV2	YCR045C	2	15	19	
BooneSDLV2	YCL010C	2	15	20	
BooneSDLV2	YCR044C	2	15	21	
BooneSDLV2	YCL009C	2	15	22	
BooneSDLV2	YCR043C	2	15	23	
BooneSDLV2	YOR202W	2	15	24	
BooneSDLV2	YOR202W	2	16	1	
BooneSDLV2	YOR202W	2	16	2	
BooneSDLV2	YOR202W	2	16	3	
BooneSDLV2	YOR202W	2	16	4	
BooneSDLV2	YOR202W	2	16	5	
BooneSDLV2	YOR202W	2	16	6	
BooneSDLV2	YOR202W	2	16	7	
BooneSDLV2	YOR202W	2	16	8	
BooneSDLV2	YOR202W	2	16	9	
BooneSDLV2	YOR202W	2	16	10	
BooneSDLV2	YOR202W	2	16	11	
BooneSDLV2	YOR202W	2	16	12	
BooneSDLV2	YOR202W	2	16	13	
BooneSDLV2	YOR202W	2	16	14	
BooneSDLV2	YOR202W	2	16	15	
BooneSDLV2	YOR202W	2	16	16	
BooneSDLV2	YOR202W	2	16	17	
BooneSDLV2	YOR202W	2	16	18	
BooneSDLV2	YOR202W	2	16	19	
BooneSDLV2	YOR202W	2	16	20	
BooneSDLV2	YOR202W	2	16	21	
BooneSDLV2	YOR202W	2	16	22	
BooneSDLV2	YOR202W	2	16	23	
BooneSDLV2	YOR202W	2	16	24	
BooneSDLV2	YOR202W	3	1	1	
BooneSDLV2	YOR202W	3	1	2	
BooneSDLV2	YOR202W	3	1	3	
BooneSDLV2	YOR202W	3	1	4	
BooneSDLV2	YOR202W	3	1	5	
BooneSDLV2	YOR202W	3	1	6	
BooneSDLV2	YOR202W	3	1	7	
BooneSDLV2	YOR202W	3	1	8	
BooneSDLV2	YOR202W	3	1	9	
BooneSDLV2	YOR202W	3	1	10	
BooneSDLV2	YOR202W	3	1	11	
BooneSDLV2	YOR202W	3	1	12	
BooneSDLV2	YOR202W	3	1	13	
BooneSDLV2	YOR202W	3	1	14	
BooneSDLV2	YOR202W	3	1	15	
BooneSDLV2	YOR202W	3	1	16	
BooneSDLV2	YOR202W	3	1	17	
BooneSDLV2	YOR202W	3	1	18	
BooneSDLV2	YOR202W	3	1	19	
BooneSDLV2	YOR202W	3	1	20	
BooneSDLV2	YOR202W	3	1	21	
BooneSDLV2	YOR202W	3	1	22	
BooneSDLV2	YOR202W	3	1	23	
BooneSDLV2	YOR202W	3	1	24	
BooneSDLV2	YOR202W	3	2	1	
BooneSDLV2	YDR199W	3	2	2	
BooneSDLV2	YDR316W	3	2	3	
BooneSDLV2	YDR198C	3	2	4	
BooneSDLV2	YDR315C	3	2	5	
BooneSDLV2	YDR193W	3	2	6	
BooneSDLV2	YDR314C	3	2	7	
BooneSDLV2	YDR192C	3	2	8	
BooneSDLV2	YDR313C	3	2	9	
BooneSDLV2	YDR191W	3	2	10	
BooneSDLV2	YDR312W	3	2	11	
BooneSDLV2	YDR186C	3	2	12	
BooneSDLV2	YDR310C	3	2	13	
BooneSDLV2	YDR185C	3	2	14	
BooneSDLV2	YDR309C	3	2	15	
BooneSDLV2	YDR184C	3	2	16	
BooneSDLV2	YDR307W	3	2	17	
BooneSDLV2	YDR183W	3	2	18	
BooneSDLV2	YDR306C	3	2	19	
BooneSDLV2	YDR181C	3	2	20	
BooneSDLV2	YDR305C	3	2	21	
BooneSDLV2	YDR179W-A	3	2	22	
BooneSDLV2	YDR304C	3	2	23	
BooneSDLV2	YOR202W	3	2	24	
BooneSDLV2	YOR202W	3	3	1	
BooneSDLV2	YDL199C	3	3	2	
BooneSDLV2	YDR090C	3	3	3	
BooneSDLV2	YDL197C	3	3	4	
BooneSDLV2	YDR089W	3	3	5	
BooneSDLV2	YDL194W	3	3	6	
BooneSDLV2	YDR085C	3	3	7	
BooneSDLV2	YDL192W	3	3	8	
BooneSDLV2	YDR084C	3	3	9	
BooneSDLV2	YDL191W	3	3	10	
BooneSDLV2	YDR083W	3	3	11	
BooneSDLV2	YDL190C	3	3	12	
BooneSDLV2	YDR080W	3	3	13	
BooneSDLV2	YDL189W	3	3	14	
BooneSDLV2	YDR077W	3	3	15	
BooneSDLV2	YDL188C	3	3	16	
BooneSDLV2	YDR076W	3	3	17	
BooneSDLV2	YDL187C	3	3	18	
BooneSDLV2	YDR075W	3	3	19	
BooneSDLV2	YDL186W	3	3	20	
BooneSDLV2	YDR074W	3	3	21	
BooneSDLV2	YDL185W	3	3	22	
BooneSDLV2	YDR073W	3	3	23	
BooneSDLV2	YOR202W	3	3	24	
BooneSDLV2	YOR202W	3	4	1	
BooneSDLV2	YDR216W	3	4	2	
BooneSDLV2	YDR335W	3	4	3	
BooneSDLV2	YDR215C	3	4	4	
BooneSDLV2	YDR334W	3	4	5	
BooneSDLV2	YDR214W	3	4	6	
BooneSDLV2	YDR333C	3	4	7	
BooneSDLV2	YDR213W	3	4	8	
BooneSDLV2	YDR332W	3	4	9	
BooneSDLV2	YDR210W	3	4	10	
BooneSDLV2	YDR330W	3	4	11	
BooneSDLV2	YDR209C	3	4	12	
BooneSDLV2	YDR329C	3	4	13	
BooneSDLV2	YDR207C	3	4	14	
BooneSDLV2	YDR321W	3	4	15	
BooneSDLV2	YDR206W	3	4	16	
BooneSDLV2	YDR320C	3	4	17	
BooneSDLV2	YDR205W	3	4	18	
BooneSDLV2	YDR319C	3	4	19	
BooneSDLV2	YDR203W	3	4	20	
BooneSDLV2	YDR318W	3	4	21	
BooneSDLV2	YDR202C	3	4	22	
BooneSDLV2	YDR317W	3	4	23	
BooneSDLV2	YOR202W	3	4	24	
BooneSDLV2	YOR202W	3	5	1	
BooneSDLV2	YDL216C	3	5	2	
BooneSDLV2	YDR102C	3	5	3	
BooneSDLV2	YDL215C	3	5	4	
BooneSDLV2	YDR101C	3	5	5	
BooneSDLV2	YDL214C	3	5	6	
BooneSDLV2	YDR100W	3	5	7	
BooneSDLV2	YDL213C	3	5	8	
BooneSDLV2	YDR099W	3	5	9	
BooneSDLV2	YDL211C	3	5	10	
BooneSDLV2	YDR098C	3	5	11	
BooneSDLV2	YDL210W	3	5	12	
BooneSDLV2	YDR097C	3	5	13	
BooneSDLV2	YDL206W	3	5	14	
BooneSDLV2	YDR096W	3	5	15	
BooneSDLV2	YDL204W	3	5	16	
BooneSDLV2	YDR095C	3	5	17	
BooneSDLV2	YDL203C	3	5	18	
BooneSDLV2	YDR094W	3	5	19	
BooneSDLV2	YDL201W	3	5	20	
BooneSDLV2	YDR093W	3	5	21	
BooneSDLV2	YDL200C	3	5	22	
BooneSDLV2	YDR092W	3	5	23	
BooneSDLV2	YOR202W	3	5	24	
BooneSDLV2	YOR202W	3	6	1	
BooneSDLV2	YDR233C	3	6	2	
BooneSDLV2	YDR354W	3	6	3	Trp-
BooneSDLV2	YDR229W	3	6	4	
BooneSDLV2	YDR352W	3	6	5	
BooneSDLV2	YDR227W	3	6	6	Sterile
BooneSDLV2	YDR351W	3	6	7	
BooneSDLV2	YDR225W	3	6	8	
BooneSDLV2	YDR349C	3	6	9	
BooneSDLV2	YDR223W	3	6	10	
BooneSDLV2	YDR348C	3	6	11	
BooneSDLV2	YDR222W	3	6	12	
BooneSDLV2	YDR346C	3	6	13	
BooneSDLV2	YDR221W	3	6	14	
BooneSDLV2	YDR345C	3	6	15	
BooneSDLV2	YDR220C	3	6	16	
BooneSDLV2	YDR344C	3	6	17	
BooneSDLV2	YDR219C	3	6	18	
BooneSDLV2	YDR340W	3	6	19	
BooneSDLV2	YDR218C	3	6	20	
BooneSDLV2	YDR338C	3	6	21	
BooneSDLV2	YDR217C	3	6	22	
BooneSDLV2	YDR336W	3	6	23	
BooneSDLV2	YOR202W	3	6	24	
BooneSDLV2	YOR202W	3	7	1	
BooneSDLV2	YDL232W	3	7	2	
BooneSDLV2	YDR117C	3	7	3	
BooneSDLV2	YDL231C	3	7	4	
BooneSDLV2	YDR116C	3	7	5	petite
BooneSDLV2	YDL230W	3	7	6	
BooneSDLV2	YDR112W	3	7	7	
BooneSDLV2	YDL229W	3	7	8	
BooneSDLV2	YDR111C	3	7	9	
BooneSDLV2	YDL227C	3	7	10	
BooneSDLV2	YDR110W	3	7	11	
BooneSDLV2	YDL226C	3	7	12	
BooneSDLV2	YDR103W	3	7	13	Sterile
BooneSDLV2	YDL224C	3	7	14	
BooneSDLV2	YDR109C	3	7	15	
BooneSDLV2	YDL223C	3	7	16	
BooneSDLV2	YDR108W	3	7	17	
BooneSDLV2	YDL222C	3	7	18	
BooneSDLV2	YDR107C	3	7	19	
BooneSDLV2	YDL219W	3	7	20	
BooneSDLV2	YDR105C	3	7	21	
BooneSDLV2	YDL218W	3	7	22	
BooneSDLV2	YDR104C	3	7	23	
BooneSDLV2	YOR202W	3	7	24	
BooneSDLV2	YOR202W	3	8	1	
BooneSDLV2	YDR252W	3	8	2	
BooneSDLV2	YDR372C	3	8	3	
BooneSDLV2	YDR251W	3	8	4	
BooneSDLV2	YDR371W	3	8	5	
BooneSDLV2	YDR250C	3	8	6	
BooneSDLV2	YDR370C	3	8	7	
BooneSDLV2	YDR249C	3	8	8	
BooneSDLV2	YDR369C	3	8	9	
BooneSDLV2	YDR248C	3	8	10	
BooneSDLV2	YDR368W	3	8	11	
BooneSDLV2	YDR247W	3	8	12	
BooneSDLV2	YDR363W-A	3	8	13	
BooneSDLV2	YDR245W	3	8	14	
BooneSDLV2	YDR363W	3	8	15	
BooneSDLV2	YDR244W	3	8	16	
BooneSDLV2	YDR360W	3	8	17	
BooneSDLV2	YDR241W	3	8	18	
BooneSDLV2	YDR359C	3	8	19	
BooneSDLV2	YDR239C	3	8	20	
BooneSDLV2	YDR358W	3	8	21	
BooneSDLV2	YDR234W	3	8	22	Lys biogenesis; Lys-
BooneSDLV2	YDR357C	3	8	23	
BooneSDLV2	YOR202W	3	8	24	
BooneSDLV2	YOR202W	3	9	1	
BooneSDLV2	YDR001C	3	9	2	
BooneSDLV2	YDR130C	3	9	3	
BooneSDLV2	YDL243C	3	9	4	
BooneSDLV2	YDR128W	3	9	5	
BooneSDLV2	YDL242W	3	9	6	
BooneSDLV2	YDR127W	3	9	7	Trp-
BooneSDLV2	YDL241W	3	9	8	
BooneSDLV2	YDR126W	3	9	9	
BooneSDLV2	YDL240W	3	9	10	
BooneSDLV2	YDR125C	3	9	11	
BooneSDLV2	YDL239C	3	9	12	
BooneSDLV2	YDR124W	3	9	13	
BooneSDLV2	YDL238C	3	9	14	
BooneSDLV2	YDR123C	3	9	15	
BooneSDLV2	YDL237W	3	9	16	
BooneSDLV2	YDR122W	3	9	17	
BooneSDLV2	YDL236W	3	9	18	
BooneSDLV2	YDR121W	3	9	19	
BooneSDLV2	YDL234C	3	9	20	
BooneSDLV2	YDR120C	3	9	21	
BooneSDLV2	YDL233W	3	9	22	
BooneSDLV2	YDR119W	3	9	23	
BooneSDLV2	YOR202W	3	9	24	
BooneSDLV2	YOR202W	3	10	1	
BooneSDLV2	YDR263C	3	10	2	
BooneSDLV2	YDR387C	3	10	3	
BooneSDLV2	YDR262W	3	10	4	
BooneSDLV2	YDR386W	3	10	5	
BooneSDLV2	YDR261C	3	10	6	
BooneSDLV2	YDR385W	3	10	7	
BooneSDLV2	YDR260C	3	10	8	
BooneSDLV2	YDR384C	3	10	9	
BooneSDLV2	YDR259C	3	10	10	
BooneSDLV2	YDR383C	3	10	11	
BooneSDLV2	YDR258C	3	10	12	
BooneSDLV2	YDR382W	3	10	13	
BooneSDLV2	YDR257C	3	10	14	
BooneSDLV2	YDR380W	3	10	15	
BooneSDLV2	YDR256C	3	10	16	
BooneSDLV2	YDR379W	3	10	17	
BooneSDLV2	YDR255C	3	10	18	
BooneSDLV2	YDR378C	3	10	19	
BooneSDLV2	YDR254W	3	10	20	
BooneSDLV2	YDR375C	3	10	21	petite
BooneSDLV2	YDR253C	3	10	22	
BooneSDLV2	YDR374C	3	10	23	
BooneSDLV2	YOR202W	3	10	24	
BooneSDLV2	YOR202W	3	11	1	
BooneSDLV2	YDR015C	3	11	2	
BooneSDLV2	YDR147W	3	11	3	
BooneSDLV2	YDR014W	3	11	4	
BooneSDLV2	YDR146C	3	11	5	
BooneSDLV2	YDR011W	3	11	6	
BooneSDLV2	YDR144C	3	11	7	
BooneSDLV2	YDR010C	3	11	8	
BooneSDLV2	YDR143C	3	11	9	
BooneSDLV2	YDR009W	3	11	10	
BooneSDLV2	YDR142C	3	11	11	
BooneSDLV2	YDR008C	3	11	12	
BooneSDLV2	YDR139C	3	11	13	
BooneSDLV2	YDR007W	3	11	14	Trp-
BooneSDLV2	YDR135C	3	11	15	
BooneSDLV2	YDR006C	3	11	16	
BooneSDLV2	YDR134C	3	11	17	
BooneSDLV2	YDR005C	3	11	18	
BooneSDLV2	YDR133C	3	11	19	
BooneSDLV2	YDR004W	3	11	20	
BooneSDLV2	YDR132C	3	11	21	
BooneSDLV2	YDR003W	3	11	22	
BooneSDLV2	YDR131C	3	11	23	
BooneSDLV2	YOR202W	3	11	24	
BooneSDLV2	YOR202W	3	12	1	
BooneSDLV2	YDR279W	3	12	2	
BooneSDLV2	YDR403W	3	12	3	
BooneSDLV2	YDR278C	3	12	4	
BooneSDLV2	YDR402C	3	12	5	
BooneSDLV2	YDR277C	3	12	6	
BooneSDLV2	YDR401W	3	12	7	
BooneSDLV2	YDR276C	3	12	8	
BooneSDLV2	YDR400W	3	12	9	
BooneSDLV2	YDR275W	3	12	10	
BooneSDLV2	YDR399W	3	12	11	
BooneSDLV2	YDR274C	3	12	12	
BooneSDLV2	YDR395W	3	12	13	
BooneSDLV2	YDR273W	3	12	14	
BooneSDLV2	YDR393W	3	12	15	
BooneSDLV2	YDR272W	3	12	16	
BooneSDLV2	YDR392W	3	12	17	
BooneSDLV2	YDR270W	3	12	18	
BooneSDLV2	YDR391C	3	12	19	
BooneSDLV2	YDR266C	3	12	20	
BooneSDLV2	YDR389W	3	12	21	
BooneSDLV2	YDR265W	3	12	22	
BooneSDLV2	YDR388W	3	12	23	
BooneSDLV2	YOR202W	3	12	24	
BooneSDLV2	YOR202W	3	13	1	
BooneSDLV2	YDR056C	3	13	2	
BooneSDLV2	YDR158W	3	13	3	
BooneSDLV2	YDR055W	3	13	4	
BooneSDLV2	YDR157W	3	13	5	
BooneSDLV2	YDR051C	3	13	6	
BooneSDLV2	YDR156W	3	13	7	
BooneSDLV2	YDR049W	3	13	8	
BooneSDLV2	YDR155C	3	13	9	
BooneSDLV2	YDR048C	3	13	10	
BooneSDLV2	YDR154C	3	13	11	
BooneSDLV2	YDR025W	3	13	12	
BooneSDLV2	YDR153C	3	13	13	
BooneSDLV2	YDR024W	3	13	14	
BooneSDLV2	YDR152W	3	13	15	
BooneSDLV2	YDR022C	3	13	16	
BooneSDLV2	YDR151C	3	13	17	
BooneSDLV2	YDR020C	3	13	18	
BooneSDLV2	YDR150W	3	13	19	
BooneSDLV2	YDR019C	3	13	20	
BooneSDLV2	YDR149C	3	13	21	
BooneSDLV2	YDR018C	3	13	22	
BooneSDLV2	YDR148C	3	13	23	
BooneSDLV2	YOR202W	3	13	24	
BooneSDLV2	YOR202W	3	14	1	
BooneSDLV2	YDR297W	3	14	2	
BooneSDLV2	YDR422C	3	14	3	
BooneSDLV2	YDR294C	3	14	4	
BooneSDLV2	YDR421W	3	14	5	
BooneSDLV2	YDR293C	3	14	6	
BooneSDLV2	YDR420W	3	14	7	
BooneSDLV2	YDR291W	3	14	8	
BooneSDLV2	YDR419W	3	14	9	
BooneSDLV2	YDR289C	3	14	10	
BooneSDLV2	YDR415C	3	14	11	
BooneSDLV2	YDR287W	3	14	12	
BooneSDLV2	YDR414C	3	14	13	
BooneSDLV2	YDR286C	3	14	14	
BooneSDLV2	YDR411C	3	14	15	
BooneSDLV2	YDR285W	3	14	16	
BooneSDLV2	YDR410C	3	14	17	Sterile
BooneSDLV2	YDR284C	3	14	18	
BooneSDLV2	YDR409W	3	14	19	
BooneSDLV2	YDR282C	3	14	20	
BooneSDLV2	YDR408C	3	14	21	Ade-
BooneSDLV2	YDR281C	3	14	22	
BooneSDLV2	YDR406W	3	14	23	
BooneSDLV2	YOR202W	3	14	24	
BooneSDLV2	YOR202W	3	15	1	
BooneSDLV2	YDR072C	3	15	2	
BooneSDLV2	YDR179C	3	15	3	
BooneSDLV2	YDR071C	3	15	4	
BooneSDLV2	YDR178W	3	15	5	
BooneSDLV2	YDR070C	3	15	6	
BooneSDLV2	YDR174W	3	15	7	
BooneSDLV2	YDR068W	3	15	8	
BooneSDLV2	YDR173C	3	15	9	Arg biogenesis (grows on SD-Arg)
BooneSDLV2	YDR067C	3	15	10	
BooneSDLV2	YDR171W	3	15	11	
BooneSDLV2	YDR066C	3	15	12	
BooneSDLV2	YDR169C	3	15	13	
BooneSDLV2	YDR063W	3	15	14	
BooneSDLV2	YDR165W	3	15	15	
BooneSDLV2	YDR061W	3	15	16	
BooneSDLV2	YDR163W	3	15	17	
BooneSDLV2	YDR059C	3	15	18	
BooneSDLV2	YDR162C	3	15	19	
BooneSDLV2	YDR058C	3	15	20	
BooneSDLV2	YDR161W	3	15	21	
BooneSDLV2	YDR057W	3	15	22	
BooneSDLV2	YDR159W	3	15	23	
BooneSDLV2	YOR202W	3	15	24	
BooneSDLV2	YOR202W	3	16	1	
BooneSDLV2	YOR202W	3	16	2	
BooneSDLV2	YOR202W	3	16	3	
BooneSDLV2	YOR202W	3	16	4	
BooneSDLV2	YOR202W	3	16	5	
BooneSDLV2	YOR202W	3	16	6	
BooneSDLV2	YOR202W	3	16	7	
BooneSDLV2	YOR202W	3	16	8	
BooneSDLV2	YOR202W	3	16	9	
BooneSDLV2	YOR202W	3	16	10	
BooneSDLV2	YOR202W	3	16	11	
BooneSDLV2	YOR202W	3	16	12	
BooneSDLV2	YOR202W	3	16	13	
BooneSDLV2	YOR202W	3	16	14	
BooneSDLV2	YOR202W	3	16	15	
BooneSDLV2	YOR202W	3	16	16	
BooneSDLV2	YOR202W	3	16	17	
BooneSDLV2	YOR202W	3	16	18	
BooneSDLV2	YOR202W	3	16	19	
BooneSDLV2	YOR202W	3	16	20	
BooneSDLV2	YOR202W	3	16	21	
BooneSDLV2	YOR202W	3	16	22	
BooneSDLV2	YOR202W	3	16	23	
BooneSDLV2	YOR202W	3	16	24	
BooneSDLV2	YOR202W	4	1	1	
BooneSDLV2	YOR202W	4	1	2	
BooneSDLV2	YOR202W	4	1	3	
BooneSDLV2	YOR202W	4	1	4	
BooneSDLV2	YOR202W	4	1	5	
BooneSDLV2	YOR202W	4	1	6	
BooneSDLV2	YOR202W	4	1	7	
BooneSDLV2	YOR202W	4	1	8	
BooneSDLV2	YOR202W	4	1	9	
BooneSDLV2	YOR202W	4	1	10	
BooneSDLV2	YOR202W	4	1	11	
BooneSDLV2	YOR202W	4	1	12	
BooneSDLV2	YOR202W	4	1	13	
BooneSDLV2	YOR202W	4	1	14	
BooneSDLV2	YOR202W	4	1	15	
BooneSDLV2	YOR202W	4	1	16	
BooneSDLV2	YOR202W	4	1	17	
BooneSDLV2	YOR202W	4	1	18	
BooneSDLV2	YOR202W	4	1	19	
BooneSDLV2	YOR202W	4	1	20	
BooneSDLV2	YOR202W	4	1	21	
BooneSDLV2	YOR202W	4	1	22	
BooneSDLV2	YOR202W	4	1	23	
BooneSDLV2	YOR202W	4	1	24	
BooneSDLV2	YOR202W	4	2	1	
BooneSDLV2	YER056C-A	4	2	2	
BooneSDLV2	YER158C	4	2	3	
BooneSDLV2	YER056C	4	2	4	
BooneSDLV2	YER156C	4	2	5	
BooneSDLV2	YER055C	4	2	6	His biogenesis
BooneSDLV2	YER155C	4	2	7	
BooneSDLV2	YER054C	4	2	8	
BooneSDLV2	YER153C	4	2	9	petite
BooneSDLV2	YER053C	4	2	10	
BooneSDLV2	YER152C	4	2	11	
BooneSDLV2	YER052C	4	2	12	
BooneSDLV2	YER151C	4	2	13	
BooneSDLV2	YER051W	4	2	14	
BooneSDLV2	YER150W	4	2	15	
BooneSDLV2	YER049W	4	2	16	
BooneSDLV2	YER149C	4	2	17	
BooneSDLV2	YER048C	4	2	18	
BooneSDLV2	YER145C	4	2	19	
BooneSDLV2	YER047C	4	2	20	
BooneSDLV2	YER144C	4	2	21	
BooneSDLV2	YER046W-A	4	2	22	
BooneSDLV2	YER143W	4	2	23	
BooneSDLV2	YOR202W	4	2	24	
BooneSDLV2	YOR202W	4	3	1	
BooneSDLV2	YDR439W	4	3	2	
BooneSDLV2	YEL013W	4	3	3	
BooneSDLV2	YDR438W	4	3	4	
BooneSDLV2	YEL012W	4	3	5	
BooneSDLV2	YDR436W	4	3	6	
BooneSDLV2	YEL011W	4	3	7	
BooneSDLV2	YDR435C	4	3	8	
BooneSDLV2	YEL010W	4	3	9	
BooneSDLV2	YDR431W	4	3	10	
BooneSDLV2	YEL008W	4	3	11	
BooneSDLV2	YDR430C	4	3	12	
BooneSDLV2	YEL007W	4	3	13	
BooneSDLV2	YDR428C	4	3	14	
BooneSDLV2	YEL006W	4	3	15	
BooneSDLV2	YDR426C	4	3	16	
BooneSDLV2	YEL005C	4	3	17	
BooneSDLV2	YDR425W	4	3	18	
BooneSDLV2	YEL004W	4	3	19	
BooneSDLV2	YDR424C	4	3	20	
BooneSDLV2	YEL003W	4	3	21	
BooneSDLV2	YDR423C	4	3	22	
BooneSDLV2	YEL001C	4	3	23	
BooneSDLV2	YOR202W	4	3	24	
BooneSDLV2	YOR202W	4	4	1	
BooneSDLV2	YER066W	4	4	2	
BooneSDLV2	YER176W	4	4	3	
BooneSDLV2	YER066C-A	4	4	4	
BooneSDLV2	YER175C	4	4	5	
BooneSDLV2	YER065C	4	4	6	
BooneSDLV2	YER174C	4	4	7	
BooneSDLV2	YER064C	4	4	8	
BooneSDLV2	YER173W	4	4	9	
BooneSDLV2	YER063W	4	4	10	
BooneSDLV2	YER170W	4	4	11	
BooneSDLV2	YER062C	4	4	12	
BooneSDLV2	YER167W	4	4	13	
BooneSDLV2	YER061C	4	4	14	petite
BooneSDLV2	YER166W	4	4	15	
BooneSDLV2	YER060W-A	4	4	16	"Lys-,  not dead on final plate"
BooneSDLV2	YER164W	4	4	17	
BooneSDLV2	YER060W	4	4	18	
BooneSDLV2	YER163C	4	4	19	
BooneSDLV2	YER059W	4	4	20	
BooneSDLV2	YER162C	4	4	21	
BooneSDLV2	YER057C	4	4	22	"Lys-, not dead on final plate"
BooneSDLV2	YER161C	4	4	23	
BooneSDLV2	YOR202W	4	4	24	
BooneSDLV2	YOR202W	4	5	1	
BooneSDLV2	YDR459C	4	5	2	
BooneSDLV2	YEL031W	4	5	3	
BooneSDLV2	YDR458C	4	5	4	
BooneSDLV2	YEL030W	4	5	5	
BooneSDLV2	YDR455C	4	5	6	
BooneSDLV2	YEL028W	4	5	7	
BooneSDLV2	YDR453C	4	5	8	
